"","cell_diameter_um","spindle_length__asters_um","spindle_length_poles_um","spindle_width_um","spindle_aspect_ratio_asters_um","spindle_aspect_ratio_poles_um","metaphase_plate_lengt_h_um","metaphase_plate_width_um","metaphase_plate_aspect_ratio_um","distance_between_chromosomes_um","genome","astere.to.pole_distance_AVG","inner_aster_diameter_AVG","polar_body_diameter_AVG","outer_aster_diameter_AVG"
"773",42.31689,15.45852,10.6722,5.0127,3.08387096774194,2.12903225806452,7.4382,1.9404,3.83333333333333,0,814,0.8085,3.25017,5.15823,13.97088
"774",51.0972,16.55808,10.81773,5.88588,2.81318681318681,1.83791208791209,9.97689,3.31485,3.00975609756098,0,814,1.188495,3.921225,5.15823,17.536365
"775",50.91933,24.4167,18.12657,9.57264,2.55067567567568,1.89358108108108,12.27303,5.9829,2.05135135135135,0,814,1.2936,4.67313,5.15823,26.48646
"776",39.35778,18.90273,13.64748,8.86116,2.13321167883212,1.54014598540146,11.65857,2.92677,3.98342541436464,0,814,1.463385,3.15315,5.15823,22.468215
"779",79.92831,22.42779,14.45598,6.80757,3.29453681710214,2.12351543942993,11.35134,3.12081,3.63730569948186,0,814,2.255715,5.20674,5.117805,25.09584
"780",71.92416,21.60312,12.82281,7.32501,2.94922737306843,1.75055187637969,12.43473,4.91568,2.5296052631579,0,814,1.9404,5.57865,5.117805,25.152435
"781",72.18288,21.73248,13.66365,6.87225,3.16235294117647,1.98823529411765,11.90112,4.78632,2.48648648648649,0,814,2.05359,4.600365,5.117805,27.836655
"782",74.26881,21.11802,13.29174,6.58119,3.20884520884521,2.01965601965602,12.22452,4.47909,2.72924187725632,0,814,2.013165,5.09355,5.117805,29.86599
"783",48.65553,20.50356,14.10024,8.27904,2.4765625,1.703125,11.46453,5.06121,2.26517571884984,0,814,1.30977,4.018245,5.117805,23.41416
"785",45.89046,18.51465,12.43473,7.53522,2.45708154506438,1.65021459227468,10.46199,3.50889,2.9815668202765,0,814,1.091475,4.30122,5.117805,15.644475
"786",43.44879,19.0806,14.63385,7.74543,2.46346555323591,1.88935281837161,10.49433,3.67059,2.85903083700441,0,814,0.800415,3.727185,5.117805,23.15544
"787",72.15054,19.14528,12.98451,5.91822,3.23497267759563,2.19398907103825,13.30791,3.5574,3.74090909090909,0,814,1.74636,4.99653,5.41695,28.41069
"788",62.31918,20.09931,13.22706,7.93947,2.53156822810591,1.66598778004073,10.73688,2.60337,4.12422360248447,0,814,2.029335,5.473545,5.41695,24.958395
"789",66.55572,20.66526,12.62877,6.74289,3.06474820143885,1.87290167865707,10.68837,2.86209,3.73446327683616,0,814,2.4255,5.101635,5.41695,27.545595
"790",62.9013,21.021,14.01939,6.25779,3.35917312661499,2.24031007751938,10.72071,3.57357,3,0,814,1.511895,4.115265,5.41695,25.993275
"792",32.61489,11.86878,9.3786,5.40078,2.19760479041916,1.73652694610778,11.9658,1.50381,7.95698924731183,0,814,0,3.79995,5.41695,13.64748
"793",28.55622,14.26194,10.9956,8.26287,1.72602739726027,1.3307240704501,11.12496,3.49272,3.18518518518518,0,814,0,3.015705,5.41695,10.809645
"795",30.25407,15.28065,12.48324,8.16585,1.87128712871287,1.52871287128713,12.54792,3.26634,3.84158415841584,0,814,0,2.465925,5.41695,10.47816
"796",27.31113,13.04919,10.36497,6.61353,1.97310513447433,1.56723716381418,11.319,2.18295,5.18518518518519,0,814,0,3.86463,5.41695,11.715165
"797",21.84567,12.83898,9.89604,7.14714,1.79638009049774,1.38461538461538,8.16585,4.0425,2.02,0,814,0,2.271885,5.41695,10.15476
"798",32.27532,8.68329,7.30884,8.27904,1.048828125,0.8828125,8.52159,3.70293,2.30131004366812,0,814,0,2.029335,5.41695,9.66966
"799",35.39613,8.29521,7.13097,7.58373,1.09381663113006,0.940298507462687,9.71817,3.36336,2.88942307692308,0,814,0,1.81104,5.41695,10.5105
"800",30.65832,15.11895,11.94963,9.00669,1.6786355475763,1.32675044883303,12.936,4.0425,3.2,0,814,0,3.05613,5.41695,15.466605
"801",29.4294,13.55046,11.4807,9.702,1.39666666666667,1.18333333333333,14.86023,3.234,4.595,0,814,0,2.37699,5.41695,14.270025
"803",37.43355,16.6551,13.2594,10.47816,1.58950617283951,1.26543209876543,12.67728,6.20928,2.04166666666667,0,814,0,3.565485,5.41695,20.527815
"804",34.24806,14.48832,10.57518,9.3786,1.5448275862069,1.12758620689655,11.61006,2.31231,5.02097902097902,0,814,0.331485,3.3957,5.41695,16.29936
"805",30.64215,15.95979,12.75813,10.07391,1.58426966292135,1.26645264847512,13.93854,2.60337,5.35403726708075,0,814,0.24255,2.00508,5.41695,15.99213
"806",15.94362,10.21944,10.21944,8.7318,1.17037037037037,1.17037037037037,10.3488,3.54123,2.92237442922374,0,814,0,0,5.41695,2.69626647060288
"808",18.17508,9.28158,6.69438,6.27396,1.47938144329897,1.06701030927835,6.98544,2.84592,2.45454545454545,0,814,0,1.98891,5.41695,11.4275506508551
"809",17.20488,8.79648,8.79648,6.92076,1.27102803738318,1.27102803738318,9.92838,3.02379,3.28342245989305,0,814,0,0,5.41695,2.69626647060288
"811",30.78768,13.95471,11.51304,6.92076,2.01635514018692,1.66355140186916,10.63986,2.97528,3.57608695652174,0,814,0,2.37699,5.41695,18.36912
"812",33.13233,14.77938,10.73688,8.69946,1.69888475836431,1.23420074349442,10.8339,3.79995,2.85106382978723,0,814,0.29106,3.436125,5.41695,20.398455
"813",29.68812,12.49941,10.33263,6.43566,1.94221105527638,1.60552763819095,9.10371,2.24763,4.05035971223022,0,814,0,2.19912,5.41695,17.261475
"814",22.54098,8.76414,8.23053,4.41441,1.98534798534799,1.86446886446886,8.53776,2.13444,4,0,814,0,1.802955,4.23654,8.432655
"815",18.74103,9.92838,9.03903,6.37098,1.55837563451777,1.41878172588832,8.50542,2.55486,3.32911392405063,0,814,0,1.042965,4.23654,2.69626647060288
"816",15.60405,9.23307,7.53522,6.98544,1.32175925925926,1.0787037037037,6.90459,2.79741,2.46820809248555,0,814,0,1.463385,4.23654,5.31993
"818",29.7528,12.32154,10.46199,5.99907,2.05390835579515,1.74393530997305,9.8637,3.0723,3.21052631578947,0,814,0,2.95911,4.23654,13.218975
"819",24.07713,9.87987,7.37352,9.83136,1.00493421052632,0.75,8.74797,3.57357,2.44796380090498,0,814,0,1.40679,4.23654,15.0381
"820",24.46521,10.57518,10.57518,6.56502,1.61083743842365,1.61083743842365,9.75051,4.13952,2.35546875,0,814,0,1.98891,4.23654,14.884485
"823",27.84474,10.59135,9.0552,6.93693,1.52680652680653,1.30536130536131,8.7318,1.26126,6.92307692307692,0,814,0,2.11827,4.23654,15.401925
"826",14.61768,10.60752,10.60752,6.1446,1.72631578947368,1.72631578947368,7.13097,2.4255,2.94,0,814,0,0,4.23654,0
"827",19.93761,9.91221,8.14968,5.80503,1.7075208913649,1.40389972144847,8.2467,2.95911,2.78688524590164,0,814,0,1.479555,4.23654,10.777305
"829",23.78607,10.76922,8.42457,6.3063,1.70769230769231,1.33589743589744,8.95818,2.87826,3.1123595505618,0,814,0,1.89189,4.23654,14.350875
"830",22.08822,12.24069,10.52667,6.06375,2.01866666666667,1.736,6.98544,3.54123,1.97260273972603,0,814,0,1.26126,4.23654,8.335635
"831",19.54953,11.35134,9.702,5.35227,2.12084592145015,1.81268882175227,7.48671,2.94294,2.54395604395604,0,814,0,1.269345,4.23654,4.61194468448566
"832",23.91543,12.64494,11.04411,5.95056,2.125,1.85597826086957,8.95818,2.39316,3.74324324324324,0,814,0,1.95657,4.23654,9.16839
"834",27.10092,12.56409,10.44582,6.16077,2.03937007874016,1.69553805774278,9.41094,2.5872,3.6375,0,814,0,2.23146,4.23654,15.66873
"836",87.36651,20.61675,17.07552,7.68075,2.68421052631579,2.22315789473684,10.0976902402105,3.74903239404937,2.68271786693918,0,814,0,3.62208,4.23654,12.72579
"837",97.45659,26.29242,16.34787,9.28158,2.83275261324042,1.76132404181185,10.6076309908956,3.59564523615463,2.90598285091962,0,814,1.528065,4.73781,4.23654,19.266555
"838",110.9262,33.11616,22.28226,11.56155,2.86433566433566,1.92727272727273,10.8402310007113,3.79449401833621,2.82490306306025,0,814,1.592745,7.2765,4.23654,38.913105
"840",100.0923,32.72808,21.16653,11.6424,2.81111111111111,1.81805555555556,9.24924,3.88377785086547,2.52603785632298,0,814,3.34719,6.41949,4.23654,23.697135
"841",100.70676,32.6634,19.38783,7.63224,4.27966101694915,2.54025423728814,10.81773,5.36844,2.01506024096386,0,814,5.15823,6.201195,4.23654,61.373235
"842",96.16299,34.83018,21.03717,14.32662,2.43115124153499,1.46839729119639,10.70454,5.70801,1.87535410764873,0,814,4.422495,7.462455,4.23654,35.274855
"843",82.70955,25.59711,16.9785,7.2765,3.51777777777778,2.33333333333333,5.8212,2.7489,2.11764705882353,0,814,1.82721,4.78632,4.23654,24.91797
"844",87.04311,30.65832,19.30698,10.15476,3.01910828025478,1.90127388535032,10.8402310007113,3.67476789498689,2.82490306306025,0,814,3.41187,5.95056,4.23654,35.18592
"845",83.42103,28.16814,17.3019,10.00923,2.81421647819063,1.72859450726979,9.57264,2.76507,3.46198830409357,0,814,2.95911,6.24162,4.23654,25.28988
"847",85.3776,28.76643,17.81934,11.67474,2.46398891966759,1.52631578947368,9.96072,2.16678,4.59701492537313,0,814,1.22892,7.252245,4.23654,35.129325
"850",87.44736,29.106,17.80317,13.43727,2.16606498194946,1.32490974729242,10.93092,4.75398,2.29931972789116,0,814,3.13698,7.236075,5.35227,60.063465
"853",96.79362,34.55529,23.05842,11.59389,2.98047419804742,1.98884239888424,12.67728,4.0425,3.136,0,814,3.808035,6.32247,5.35227,52.948665
"854",93.73749,29.46174,20.48739,13.27557,2.21924482338611,1.54323995127893,10.85007,5.20674,2.08385093167702,0,814,3.03996,6.67821,5.35227,34.49061
"856",88.2882,35.34762,21.86184,11.69091,3.02351313969571,1.86998616874136,11.07645,3.63806407070489,2.82490306306025,5.6595,814,3.242085,7.87479,5.35227,50.975925
"857",86.20227,32.93829,17.70615,12.79047,2.57522123893805,1.38432364096081,11.78793,2.87826,4.09550561797753,0,814,4.115265,7.624155,5.425035,44.03091
"859",90.14775,34.65231,20.63292,12.43473,2.78673602080624,1.6592977893368,15.0381,5.91822,2.54098360655738,0,814,3.73527,6.40332,5.425035,33.48807
"860",88.78947,28.81494,15.79809,11.72325,2.45793103448276,1.34758620689655,12.936,2.78124,4.65116279069767,0,814,2.76507,6.38715,5.425035,36.083355
"861",96.47022,28.1358,17.38275,12.38622,2.27154046997389,1.40339425587467,10.10625,4.13952,2.44140625,0,814,2.611455,7.58373,5.425035,34.304655
"862",98.53998,27.58602,18.06189,12.46707,2.21271076523995,1.44876783398184,11.30283,5.9829,1.88918918918919,0,814,2.239545,6.71055,5.425035,38.08035
"863",14.37513,9.57264,9.57264,6.40332,1.4949494949495,1.4949494949495,8.87733,2.57103,3.45283018867925,0,814,0.12977880316694,2.49176625672833,5.425035,15.6849221129948
"864",19.74357,8.87733,6.90459,6.58119,1.34889434889435,1.04914004914005,8.32755,2.68422,3.10240963855422,0,814,0,2.465925,5.425035,10.63986
"865",28.37835,12.96834,10.57518,6.20928,2.08854166666667,1.703125,9.18456,2.55486,3.59493670886076,0,814,0.460845,1.55232,5.425035,16.0083
"866",24.22266,10.96326,8.82882,7.30884,1.5,1.20796460176991,11.14113,3.20166,3.47979797979798,0,814,0.19404,1.576575,5.425035,12.49941
"870",20.74611,12.38622,11.18964,6.59736,1.87745098039216,1.69607843137255,10.00923,3.0723,3.2578947368421,0,814,0,1.22892,5.425035,7.252245
"871",20.26101,12.49941,11.20581,7.05012,1.77293577981651,1.5894495412844,8.66712,2.16678,4,0,814,0,1.42296,5.425035,8.933925
"874",27.95793,10.9956,9.41094,7.53522,1.45922746781116,1.24892703862661,11.44836,2.73273,4.18934911242604,0,814,0,1.81104,5.425035,10.211355
"875",21.6678,11.23815,9.44328,6.11226,1.83862433862434,1.54497354497354,8.92584,3.7191,2.4,0,814,0,1.35828,5.425035,7.66458
"876",19.27464,12.01431,10.52667,6.9531,1.72790697674419,1.51395348837209,7.4382,2.44167,3.04635761589404,0,814,0,1.26126,5.425035,7.19565
"877",17.1402,12.04665,10.78539,6.37098,1.89086294416244,1.69289340101523,8.085,1.85955,4.34782608695652,0,814,0,1.58466,5.425035,8.707545
"878",21.26355,11.62623,9.78285,5.74035,2.02535211267606,1.70422535211268,7.9233,2.06976,3.828125,0,814,0,1.40679,5.425035,6.540765
"879",19.5657,10.96326,8.55393,5.46546,2.00591715976331,1.56508875739645,7.97181,2.45784,3.24342105263158,0,814,0,1.22892,5.425035,9.42711
"880",20.95632,11.18964,9.18456,7.08246,1.57990867579909,1.29680365296804,8.8935,3.13698,2.83505154639175,0,814,0,1.657425,5.425035,7.300755
"881",87.5316,34.3635,18.414,12.09,2.84230769230769,1.52307692307692,11.4669,4.6593,2.46107784431138,0,814,4.52445,8.17935,6.3612,45.8118
"882",71.9913,26.9328,16.3029,10.3974,2.59033989266547,1.56797853309481,11.5785,4.2408,2.73026315789474,0,814,2.8923,5.07315,6.3612,33.64275
"883",81.8865,33.9357,22.7478,12.8061,2.64996368917938,1.7763253449528,13.6431,5.0034,2.72676579925651,0,814,2.95275,7.1238,6.3612,51.1128
"884",78.0735,29.016,19.2603,10.7787,2.69197584124245,1.78688524590164,10.416,5.9892,1.73913043478261,0,814,3.03645,5.64045,6.3612,70.8009
"885",24.6729,8.4258,6.2589,6.3705,1.32262773722628,0.982481751824817,5.8776,3.3294,1.76536312849162,0,814,0,2.44125,6.3612,13.51755
"886",29.8902,9.9324,7.9887,7.8771,1.26092089728453,1.01416765053129,7.3284,3.1062,2.35928143712575,0,814,0,2.5296,6.3612,16.39125
"887",35.1075,15.5961,12.555,8.6025,1.81297297297297,1.45945945945946,11.6994,1.9344,6.04807692307692,0,814,0,3.01785,6.3612,19.64625
"888",24.5427,14.8242,12.2946,7.8492,1.88862559241706,1.56635071090047,12.276,1.6089,7.63005780346821,0,814,0,2.0646,6.3612,19.6602
"891",27.8721,11.9505,10.0812,7.0773,1.68856767411301,1.42444152431012,9.2442,2.1204,4.35964912280702,0,814,0.1674,1.8786,6.3612,18.62325
"892",30.4854,11.811,7.8585,5.9613,1.98127925117005,1.3182527301092,6.9099,2.0367,3.39269406392694,0,814,0.4278,2.40405,6.3612,17.3538
"893",25.2681,10.7787,8.8443,8.5653,1.25841476655809,1.03257328990228,9.7836,1.4136,6.92105263157895,0,814,0.651,2.3622,6.3612,18.73485
"894",27.9093,12.0156,9.8022,4.8546,2.47509578544061,2.01915708812261,6.696,3.5061,1.90981432360743,0,814,0,2.20875,6.3612,19.2975
"895",29.3601,11.904,9.0024,8.6211,1.38079827400216,1.04422869471413,7.8771,2.4552,3.20833333333333,0,814,0,2.19945,6.3612,16.3308
"896",33.7869,11.6529,9.0861,5.7753,2.01771336553945,1.57326892109501,6.3891,2.4273,2.63218390804598,0,814,0,2.39475,6.3612,15.74955
"899",27.5466,9.8301,8.0259,11.0298,0.891231028667791,0.727655986509275,8.3328,2.6598,3.13286713286713,0,814,0,1.96695,5.44515,15.96345
"905",23.157,11.2344,8.6304,4.6407,2.42084168336673,1.85971943887776,5.9334,1.86,3.19,0,814,0,1.30665,5.44515,9.23025
"906",30.7179,12.1737,9.1419,7.7655,1.56766467065868,1.17724550898204,9.7185,1.9995,4.86046511627907,0,814,0.2511,2.17155,5.44515,22.878
"907",30.8946,10.8624,8.0166,6.2682,1.73293768545994,1.27893175074184,9.1791,1.8414,4.98484848484848,0,814,0,2.2506,5.44515,14.38245
"909",29.2485,10.3416,8.6304,4.5849,2.25557809330629,1.88235294117647,6.7518,2.0553,3.28506787330317,0,814,0,1.8693,5.44515,17.5863
"910",27.5373,11.532,8.3049,6.1938,1.86186186186186,1.34084084084084,13.0386,3.3666,3.87292817679558,0,814,0,2.3064,5.44515,16.8702
"911",28.1604,11.7087,8.7513,6.7053,1.74618585298197,1.30513176144244,9.8208,3.1341,3.13353115727003,0,814,0,2.71095,5.44515,16.7958
"919",23.3616,14.322,12.1923,7.254,1.97435897435897,1.68076923076923,10.5834,3.7758,2.80295566502463,0,814,0,1.92975,5.44515,14.25225
"920",29.853,15.4194,12.1272,8.2956,1.85874439461883,1.46188340807175,10.509,2.7342,3.84353741496599,0,814,0.93465,2.139,5.44515,15.8193
"921",25.5285,14.3034,11.5878,7.9422,1.80093676814988,1.45901639344262,11.6064,2.79,4.16,0,814,0,1.6275,5.44515,16.0797
"922",26.5422,14.88,11.3832,6.882,2.16216216216216,1.65405405405405,9.6255,3.255,2.95714285714286,0,814,0.5859,2.046,5.44515,14.33595
"923",23.1477,13.5966,11.067,7.719,1.76144578313253,1.43373493975904,10.9833,2.697,4.07241379310345,0,814,0,2.04135,5.44515,17.36775
"924",30.5784,15.996,12.2202,9.9231,1.61199625117151,1.23149015932521,11.3739,2.9388,3.87025316455696,0,814,0,2.0367,5.44515,17.88855
"927",80.9,30.7,19.1,13.8,2.22463768115942,1.38405797101449,8.9,4.1,2.17073170731707,0,814,0,13.35,5.44515,43.35
"928",81.9,27.1,19.6,13.6,1.99264705882353,1.44117647058824,10,3.8,2.63157894736842,0,814,0,11.9,5.44515,46.2
"929",81.4,32.4,25,18.6,1.74193548387097,1.34408602150538,9.5,3.1,3.06451612903226,0,814,0,12.15,5.44515,56.4
"930",60.9,26,18,8.6,3.02325581395349,2.09302325581395,7.2,1.6,4.5,0,814,0,8.45,5.44515,35
"932",59.5,21.5,15.1,10.2,2.1078431372549,1.48039215686275,8.7,2.8,3.10714285714286,0,814,0,7.45,5.44515,49.5
"933",62.3,24,17.8,11.3,2.12389380530973,1.57522123893805,7.5,2.7,2.77777777777778,0,814,0,7.5,5.44515,41.85
"934",61,29.4,19.3,9.4,3.12765957446808,2.0531914893617,8.4,2.9,2.89655172413793,0,814,0,8.7,5.44515,41.05
"937",66.5,31.7,20.9,13.1,2.41984732824427,1.59541984732824,10.1,3.8,2.65789473684211,0,814,0,9.55,5.44515,48.85
"938",66.9,27.2,19,11.7,2.32478632478632,1.62393162393162,11,3.2,3.4375,0,814,0,9.8,5.44515,49.9
"940",68.8,28.5,20.7,15.4,1.85064935064935,1.34415584415584,10,3.8,2.63157894736842,0,814,0,9.5,5.44515,45.3
"941",67.8,27.7,20.3,17.6,1.57386363636364,1.15340909090909,11.1,4.6,2.41304347826087,0,814,0,9.5,5.44515,42.45
"944",59.1,27.4,19.4,10.2,2.68627450980392,1.90196078431373,12,3.4,3.52941176470588,0,814,0,9.85,5.44515,45.6
"946",72.5,25.9,20.5,9.9,2.61616161616162,2.07070707070707,6.4,3.3,1.93939393939394,0,814,0,10.7,5.44515,38.95
"948",60.6,24,16.5,10.6,2.26415094339623,1.55660377358491,10,1.7,5.88235294117647,0,814,0,9.15,5.44515,32.05
"949",65.9,19.3,13.6,8.8,2.19318181818182,1.54545454545455,11.2,3.3,3.39393939393939,0,814,0,7.65,5.44515,35.15
"954",58,26,19,7.6,3.42105263157895,2.5,9.5,2.5,3.8,0,814,0,7.35,5.44515,28.15
"958",42.1,18.7,14.3,10.1,1.85148514851485,1.41584158415842,11.6,1.9,6.10526315789474,0,814,0,7.1,5.44515,25
"959",42.6,18.8,14.6,9.7,1.93814432989691,1.50515463917526,12.7,1.2,10.5833333333333,0,814,0,6.25,5.44515,24.8
"960",39.4,17.1,14.4,10,1.71,1.44,12.1,1.7,7.11764705882353,0,814,0,6.05,5.44515,30
"961",44.7,20.8,15.6,10,2.08,1.56,9.9,2,4.95,0,814,0,7.85,5.44515,27.8
"962",44,18.2,13.5,7.8,2.33333333333333,1.73076923076923,7.9,5,1.58,0,814,0,5.2,5.44515,18.8
"963",30.6,12.2,9.7,7.4,1.64864864864865,1.31081081081081,7.2,3.1,2.32258064516129,0,814,0,4.5,5.44515,21.8
"964",44,14.4,11.5,9,1.6,1.27777777777778,9.6,4.3,2.23255813953488,0,814,0,3.2,5.44515,24.7
"965",52.9,22.5,16.1,10.1,2.22772277227723,1.59405940594059,10.2,3.3,3.09090909090909,0,814,0,8.25,5.44515,27.5
"966",51.8,20.1,15.2,11.5,1.74782608695652,1.32173913043478,11.5,2.6,4.42307692307692,0,814,0,7.25,5.44515,27.3
"967",55.1,22.7,16,9.7,2.34020618556701,1.64948453608247,10.8,2.8,3.85714285714286,0,814,0,7.8,5.44515,32.15
"968",37.8,15.6,11.2,8.7,1.79310344827586,1.28735632183908,7.3,4.2,1.73809523809524,0,814,0,5.2,5.44515,24.55
"969",45,16.7,13.1,8.8,1.89772727272727,1.48863636363636,7.9,3.4,2.32352941176471,0,814,0,5.3,5.44515,21.75
"970",39.8,16.6,12.6,8.4,1.97619047619048,1.5,11,3.8,2.89473684210526,0,814,0,4.7,5.44515,19.6
"971",40.7,18.2,13.7,7.4,2.45945945945946,1.85135135135135,9.8,3.5,2.8,0,814,0,5.5,5.44515,20.65
"972",29.9,15.1,11.2,8.5,1.77647058823529,1.31764705882353,8.6,3.4,2.52941176470588,0,814,0,3.6,5.44515,19.85
"977",35.5,15.8,11.7,6.8,2.32352941176471,1.72058823529412,11.2,2.5,4.48,0,814,0,4.15,5.44515,20.05
"981",194.44425,48.31596,37.74078,15.70107,3.07723995880536,2.40370751802266,14.98959,2.60337,5.75776397515528,0,883.646968223552,2.78124,6.6297,5.44515,36.471435
"982",160.06683,47.99256,36.36633,11.51304,4.1685393258427,3.15870786516854,11.56155,3.33102,3.47087378640777,0,818.467281553405,2.918685,6.346725,5.44515,24.554145
"983",145.12575,39.81054,31.87107,21.27972,1.87082066869301,1.49772036474164,13.38876,4.23654,3.16030534351145,0,779.764157342232,0,7.71309,7.591815,29.421315
"984",153.76053,46.48875,37.14249,11.99814,3.87466307277628,3.09568733153639,9.702,3.36336,2.88461538461538,0,819.657663115197,2.68422,5.83737,7.591815,32.90595
"985",167.13312,50.96784,37.57908,19.09677,2.66892464013548,1.96782387806943,15.94362,2.5872,6.1625,0,794.024815313334,1.980825,9.91221,7.591815,37.87014
"986",158.01324,44.04708,36.35016,13.14621,3.35055350553506,2.76506765067651,13.82535,2.16678,6.38059701492537,0,737.824633532708,2.01743266741843,8.61861,7.591815,26.30859
"987",165.33825,40.97478,33.19701,13.50195,3.03473053892216,2.45868263473054,13.0872285273744,4.52446203690045,2.74675153858648,0,779.764157342232,1.964655,6.298215,7.009695,32.04894
"988",165.32208,45.21132,34.50678,20.0508,2.25483870967742,1.72096774193548,15.5650745873298,2.21529,5.89292154126727,0,793.54058328719,2.158695,6.35481,6.362895,29.99535
"989",185.01714,46.13301,37.33653,12.43473,3.71001300390117,3.00260078023407,12.7916584004416,4.18081078283596,2.86194304694927,0,819.953310003296,1.722105,8.222445,8.39223,26.21157
"990",126.49791,52.56867,40.02075,9.84753,5.33825944170772,4.06403940886699,10.85007,1.97274,5.5,0,903.8691523327,2.86209,6.29013,8.39223,24.634995
"991",187.70136,46.47258,37.88631,14.35896,3.23648648648649,2.63851351351351,13.3758060930887,4.54548207482562,2.74675153858648,0,861.89283381282,1.66551,6.443745,8.39223,30.359175
"992",174.45813,41.41137,32.97063,13.16238,3.14619164619165,2.504914004914,13.0872285273744,4.52446203690045,2.74675153858648,0,779.764157342232,2.368905,6.82374,6.621615,29.94684
